contig_id	count	cpm	tpm	fpkm	length
k127_3139	52	2987.82	2369.16	136127.53	940
k127_7780	42	2413.24	2288.48	131491.36	786
k127_5457	12	689.50	941.26	54082.79	546
k127_2403	36	2068.49	2339.57	134427.32	659
k127_7234	35	2011.03	2003.95	115142.83	748
k127_7599	32	1838.66	2523.89	145017.57	543
k127_3308	34	1953.57	1795.47	103164.08	811
k127_6704	42	2413.24	3318.71	190686.73	542
k127_8495	2	114.92	152.95	8788.45	560
k127_5272	5	287.29	288.98	16604.36	741
k127_2586	2	114.92	161.31	9268.42	531
k127_1888	64	3677.32	2985.77	171556.73	918
k127_261	22	1264.08	1751.30	100626.15	538
k127_6535	52	2987.82	2327.08	133709.38	957
k127_7239	14	804.41	803.73	46180.61	746
k127_4736	36	2068.49	2690.71	154603.15	573
k127_1510	22	1264.08	1815.41	104309.96	519
k127_4567	34	1953.57	2138.21	122857.67	681
k127_8858	33	1896.12	2656.57	152641.55	532
k127_4568	2	114.92	162.22	9321.09	528
k127_3147	24	1378.99	2035.35	116947.33	505
k127_7429	38	2183.41	1890.17	108605.27	861
k127_3148	34	1953.57	2778.86	159668.08	524
k127_7788	48	2757.99	3581.37	205778.41	574
k127_2782	2	114.92	168.61	9688.06	508
k127_8689	47	2700.53	2109.93	121232.75	954
k127_5098	62	3562.40	2605.78	149722.81	1019
k127_8499	2	114.92	161.00	9251.00	532
k127_4398	34	1953.57	2681.63	154081.16	543
k127_3311	62	3562.40	2600.67	149429.52	1021
k127_1689	2	114.92	164.09	9428.23	522
k127_6885	2	114.92	157.16	9030.34	545
k127_1328	22	1264.08	1647.20	94644.88	572
k127_7974	2	114.92	151.33	8695.29	566
k127_4211	38	2183.41	2744.41	157688.26	593
k127_3665	5	287.29	246.13	14142.34	870
k127_2244	6	344.75	409.83	23548.01	627
k127_6003	28	1608.83	2176.34	125048.04	551
k127_6889	51	2930.36	3574.77	205399.52	611
k127_8861	77	4424.27	1839.20	105677.10	1793
k127_6891	2	114.92	145.42	8355.74	589
k127_2409	6	344.75	446.12	25632.99	576
k127_3515	15	861.87	749.60	43070.60	857
k127_626	66	3792.23	2981.64	171319.21	948
k127_6544	12	689.50	978.91	56246.10	525
k127_8865	40	2298.32	3075.56	176715.75	557
k127_2596	2	114.92	159.51	9164.87	537
k127_1338	40	2298.32	2938.40	168834.77	583
k127_2078	32	1838.66	2375.16	136472.34	577
k127_1900	41	2355.78	2778.35	159638.35	632
k127_8697	67	3849.69	3313.42	190382.65	866
k127_6548	76	4366.81	3530.22	202839.78	922
k127_8509	48	2757.99	3177.29	182560.75	647
k127_5473	32	1838.66	2121.47	121895.57	646
k127_8349	90	5171.23	3475.61	199701.55	1109
k127_1184	18	1034.25	1038.93	59695.15	742
k127_8151	132	7584.46	2891.66	166148.96	1955
k127_2603	34	1953.57	2843.99	163410.30	512
k127_3323	30	1723.74	2294.31	131826.79	560
k127_6555	2	114.92	146.92	8441.74	583
k127_1188	10	574.58	730.84	41992.61	586
k127_6191	44	2528.15	2096.10	120437.98	899
k127_1189	30	1723.74	2494.79	143345.64	515
k127_7622	31	1781.20	2500.27	143660.59	531
