contig_id	count	cpm	tpm	fpkm	length
k127_3280	4	10.98	45.74	125.54	569
k127_3749	7	19.21	70.62	193.80	645
k127_9408	117	321.08	1294.79	3553.31	588
k127_11737	37	101.54	118.43	325.00	2033
k127_233	4	10.98	44.72	122.73	582
k127_3045	2	5.49	25.37	69.62	513
k127_1870	8	21.95	96.05	263.58	542
k127_11281	2	5.49	25.92	71.15	502
k127_8482	7	19.21	81.19	222.82	561
k127_3989	2	5.49	25.67	70.44	507
k127_4706	341	935.81	2692.89	7390.12	824
k127_6605	12	32.93	84.88	232.93	920
k127_2827	52	142.70	274.65	753.73	1232
k127_6128	6	16.47	60.16	165.09	649
k127_1635	15	41.16	106.21	291.47	919
k127_6129	8	21.95	70.92	194.63	734
k127_10122	4	10.98	39.02	107.09	667
k127_9661	12	32.93	98.22	269.55	795
k127_10612	13	35.68	164.90	452.53	513
k127_11068	10	27.44	128.60	352.92	506
k127_4234	16	43.91	171.81	471.49	606
k127_6130	5	13.72	44.09	120.99	738
k127_9416	11	30.19	140.08	384.41	511
k127_7753	75548	207326.75	32076.43	88027.50	15326
k127_3759	6	16.47	73.53	201.78	531
k127_7539	76	208.57	538.13	1476.80	919
k127_4237	2	5.49	23.32	64.01	558
k127_11748	8	21.95	95.17	261.17	547
k127_9186	2	5.49	24.28	66.63	536
k127_11292	2	5.49	25.08	68.82	519
k127_7758	2	5.49	23.88	65.53	545
k127_7540	20	54.89	194.83	534.66	668
k127_465	3	8.23	34.74	95.33	562
k127_7071	11	30.19	121.94	334.64	587
k127_9419	9	24.70	75.08	206.05	780
k127_701	136	373.23	600.80	1648.77	1473
k127_3292	6	16.47	45.77	125.61	853
k127_11294	2	5.49	24.51	67.26	531
k127_8964	2276	6246.04	13083.31	35904.60	1132
k127_7072	3	8.23	34.92	95.84	559
k127_4241	7	19.21	47.06	129.14	968
k127_4942	2	5.49	22.79	62.55	571
k127_11079	8	21.95	100.30	275.26	519
k127_4707	203	557.09	243.31	667.73	5429
k127_11756	9	24.70	95.85	263.04	611
k127_11080	4	10.98	49.67	136.32	524
k127_3065	26	71.35	300.51	824.69	563
k127_9425	16	43.91	194.61	534.06	535
k127_3066	8	21.95	77.58	212.91	671
k127_10363	13	35.68	82.85	227.37	1021
k127_7778	15	41.16	166.00	455.55	588
k127_9191	135	370.48	215.31	590.88	4080
k127_4718	4	10.98	47.85	131.31	544
k127_9192	2	5.49	24.56	67.39	530
k127_11768	46	126.24	326.78	896.78	916
k127_11307	17	46.65	117.81	323.30	939
k127_9431	399	1094.98	4563.02	12522.32	569
k127_10141	4	10.98	44.34	121.69	587
k127_11308	6284	17245.21	4888.93	13416.72	8364
k127_11313	2	5.49	22.63	62.11	575
