contig_id	count	cpm	tpm	fpkm	length
k127_8251	10	51.18	181.85	930.77	753
k127_5143	348	1781.22	7091.04	36295.09	672
k127_4494	2	10.24	54.12	277.02	506
k127_8466	2	10.24	50.90	260.55	538
k127_275	5	25.59	110.79	567.05	618
k127_8917	4	20.47	96.26	492.70	569
k127_53	2	10.24	54.34	278.12	504
k127_6703	6	30.71	97.81	500.62	840
k127_10907	2	10.24	51.77	264.98	529
k127_6046	4	20.47	107.82	551.87	508
k127_7817	12	61.42	183.59	939.71	895
k127_8922	6	30.71	106.42	544.72	772
k127_57	322	1648.14	7192.76	36815.72	613
k127_4500	17	87.01	208.77	1068.59	1115
k127_709	24	122.84	523.30	2678.49	628
k127_9794	10	51.18	155.60	796.44	880
k127_8254	2015	10313.66	20808.07	106504.85	1326
k127_1378	27	138.20	675.89	3459.51	547
k127_498	30	153.55	230.39	1179.26	1783
k127_6049	6	30.71	131.66	673.91	624
k127_8691	64	327.58	1397.70	7154.02	627
k127_710	11	56.30	154.33	789.92	976
k127_5616	6	30.71	160.78	822.94	511
k127_9139	80	409.48	465.35	2381.89	2354
k127_2738	10	51.18	213.95	1095.11	640
k127_5617	2	10.24	53.91	275.93	508
k127_9140	2	10.24	49.88	255.33	549
k127_1823	3	15.36	65.94	337.50	623
k127_5387	4	20.47	101.81	521.09	538
k127_3173	7	35.83	129.35	662.09	741
k127_8475	4	20.47	100.50	514.40	545
k127_3388	10	51.18	193.40	989.93	708
k127_9799	3	15.36	76.21	390.09	539
k127_1826	31	158.67	658.12	3368.53	645
k127_8934	4	20.47	96.60	494.44	567
k127_6059	8	40.95	191.51	980.24	572
k127_1827	2	10.24	51.48	263.49	532
k127_3603	20	102.37	215.64	1103.73	1270
k127_938	38	194.50	371.93	1903.72	1399
k127_8698	17	87.01	442.55	2265.17	526
k127_2744	4	20.47	94.11	481.70	582
k127_68	5	25.59	128.69	658.71	532
k127_4726	8	40.95	197.38	1010.26	555
k127_724	21	107.49	542.55	2777.03	530
k127_6501	2	10.24	51.48	263.49	532
k127_10480	46	235.45	1136.97	5819.50	554
k127_5627	4	20.47	95.59	489.26	573
k127_6722	12	61.42	265.88	1360.91	618
k127_9383	4	20.47	108.67	556.25	504
k127_9597	9	46.07	171.64	878.53	718
k127_3846	2	10.24	52.26	267.51	524
k127_9803	4	20.47	83.75	428.67	654
k127_70	27	138.20	652.05	3337.48	567
k127_6944	8	40.95	194.57	995.91	563
k127_3607	3	15.36	69.63	356.37	590
k127_8269	9	46.07	228.22	1168.12	540
k127_943	8	40.95	179.88	920.68	609
k127_6293	7	35.83	178.49	913.61	537
k127_1831	10209	52254.16	56390.62	288632.03	2479
k127_944	4	20.47	103.34	528.96	530
k127_8710	2	10.24	54.34	278.12	504
k127_2953	7	35.83	166.12	850.28	577
k127_9601	68	348.05	1689.89	8649.58	551
k127_75	26	133.08	623.50	3191.35	571
k127_10270	2	10.24	51.38	262.99	533
k127_2522	17	87.01	461.87	2364.05	504
k127_8057	333	1704.44	8993.66	46033.51	507
k127_2753	6	30.71	142.88	731.34	575
k127_6297	4	20.47	89.50	458.09	612
k127_4284	13	66.54	115.97	593.57	1535
k127_2070	4	20.47	90.53	463.39	605
k127_10043	7885	40358.91	34081.34	174443.33	3168
k127_1401	5	25.59	109.02	558.02	628
k127_3401	25	127.96	458.88	2348.76	746
k127_4074	2	10.24	49.61	253.94	552
k127_10273	2	10.24	54.34	278.12	504
k127_9150	286	1463.87	765.63	3918.85	5115
k127_4739	21	107.49	205.98	1054.32	1396
k127_2957	2	10.24	50.16	256.73	546
k127_2761	59	301.99	1559.63	7982.89	518
k127_7188	7	35.83	185.04	947.12	518
k127_10493	7	35.83	96.82	495.57	990
k127_6302	4	20.47	95.59	489.26	573
k127_7843	27	138.20	682.13	3491.42	542
k127_8958	2	10.24	53.49	273.78	512
k127_6518	15	76.78	366.12	1873.99	561
k127_1841	20	102.37	219.62	1124.09	1247
k127_5842	567	2902.16	916.75	4692.33	8469
