contig_id	count	cpm	tpm	fpkm	length
k127_137562	6	45.69	63.11	480.64	674
k127_38883	6	45.69	76.51	582.65	556
k127_130503	2	15.23	28.13	214.26	504
k127_122	2	15.23	25.64	195.27	553
k127_28300	2	15.23	25.78	196.34	550
k127_17752	11	83.77	72.14	549.41	1081
k127_35362	3	22.85	40.05	305.04	531
k127_10702	9	68.54	117.94	898.21	541
k127_24791	4	30.46	41.52	316.21	683
k127_172791	4	30.46	45.59	347.22	622
k127_162218	11	83.77	62.34	474.75	1251
k127_31856	36	274.17	509.43	3879.69	501
k127_98759	4	30.46	44.10	335.88	643
k127_137564	6	45.69	81.02	617.06	525
k127_158690	6	45.69	52.71	401.43	807
k127_49460	2	15.23	28.36	215.97	500
k127_14186	2	15.23	27.69	210.91	512
k127_60050	6	45.69	64.84	493.83	656
k127_10705	2	15.23	27.37	208.46	518
k127_91744	5	38.08	57.36	436.83	618
k127_42432	16	121.85	118.90	905.53	954
k127_77659	2	15.23	25.73	195.98	551
k127_158691	5	38.08	50.21	382.38	706
k127_137565	9	68.54	90.89	692.21	702
k127_124	4	30.46	33.32	253.78	851
k127_67089	2	15.23	26.96	205.29	526
k127_116413	5	38.08	43.65	332.47	812
k127_31859	6	45.69	47.63	362.77	893
k127_123475	18	137.08	144.85	1103.14	881
k127_74138	3	22.85	32.18	245.05	661
k127_172795	2	15.23	28.08	213.83	505
k127_105794	5	38.08	50.07	381.30	708
k127_165759	2	15.23	27.97	212.99	507
k127_127003	7	53.31	97.69	743.99	508
k127_165760	3	22.85	37.64	286.68	565
k127_151658	5	38.08	57.73	439.68	614
k127_38890	11	83.77	117.10	891.77	666
k127_10712	3	22.85	34.98	266.41	608
k127_137568	2	15.23	26.31	200.34	539
k127_31863	4	30.46	39.17	298.30	724
k127_98765	2	15.23	26.40	201.09	537
k127_172798	6	45.69	60.59	461.47	702
k127_151660	6	45.69	56.94	433.67	747
k127_35370	7	53.31	65.30	497.30	760
k127_88230	29	220.86	146.12	1112.85	1407
k127_144619	4	30.46	34.21	260.52	829
k127_148131	16	121.85	145.80	1110.38	778
k127_88231	8	60.93	109.49	833.86	518
k127_119934	5	38.08	47.84	364.32	741
k127_70625	12	91.39	95.27	725.54	893
k127_116417	4	30.46	46.49	354.05	610
k127_38895	3	22.85	29.18	222.19	729
k127_102315	6	45.69	81.02	617.06	525
k127_10714	2	15.23	25.64	195.27	553
k127_49469	2	15.23	25.55	194.57	555
k127_172800	2	15.23	26.70	203.36	531
k127_91750	13	99.00	73.09	556.62	1261
k127_134036	2	15.23	25.23	192.14	562
k127_127007	8	60.93	70.11	533.92	809
k127_3663	2	15.23	26.50	201.84	535
k127_14194	2	15.23	26.50	201.84	535
k127_10716	2	15.23	27.48	209.27	516
k127_165765	2	15.23	28.19	214.68	503
k127_24802	12	91.39	95.70	728.81	889
k127_172801	6	45.69	57.64	438.96	738
k127_60062	4	30.46	56.72	431.94	500
k127_169264	2	15.23	27.16	206.87	522
k127_130519	4	30.46	51.65	393.39	549
k127_63570	5	38.08	37.51	285.67	945
k127_162235	7	53.31	78.65	598.96	631
k127_31875	8	60.93	95.48	727.17	594
k127_10717	2	15.23	25.78	196.34	550
k127_21284	2	15.23	26.85	204.52	528
k127_38897	26	198.01	155.68	1185.64	1184
k127_45958	24	182.78	225.96	1720.87	753
k127_127008	10	76.16	52.55	400.24	1349
k127_105802	7	53.31	58.94	448.87	842
k127_151668	7	53.31	64.53	491.48	769
k127_95300	27	205.62	154.99	1180.40	1235
k127_119938	7	53.31	74.63	568.34	665
k127_70635	7	53.31	72.34	550.94	686
