contig_id	count	cpm	tpm	fpkm	length
k127_282051	15	48.57	75.72	245.21	661
k127_276166	2	6.48	11.75	38.05	568
k127_11838	12	38.86	40.08	129.80	999
k127_188075	4	12.95	26.33	85.25	507
k127_52952	12	38.86	43.24	140.03	926
k127_193939	31	100.39	99.85	323.34	1036
k127_17700	13	42.10	63.89	206.88	679
k127_164582	10	32.38	53.05	171.79	629
k127_82315	16	51.81	60.88	197.14	877
k127_23585	2	6.48	12.40	40.17	538
k127_123421	46	148.96	70.31	227.70	2183
k127_41210	3	9.71	16.94	54.85	591
k127_235078	6	19.43	33.37	108.06	600
k127_94069	8	25.91	52.34	169.50	510
k127_70593	20	64.77	47.06	152.41	1418
k127_117569	7	22.67	30.02	97.22	778
k127_111701	4	12.95	23.13	74.91	577
k127_99937	2	6.48	12.54	40.62	532
k127_252676	9	29.14	46.78	151.48	642
k127_47095	7	22.67	46.07	149.19	507
k127_92	2	6.48	13.19	42.71	506
k127_287923	63	204.01	51.71	167.47	4065
k127_35337	35	113.34	58.84	190.53	1985
k127_94072	5	16.19	30.28	98.05	551
k127_240939	7	22.67	29.79	96.48	784
k127_199837	4	12.95	21.60	69.94	618
k127_176336	4	12.95	15.47	50.08	863
k127_23589	7	22.67	34.25	110.91	682
k127_205685	5	16.19	22.73	73.61	734
k127_52959	3	9.71	14.94	48.38	670
k127_41216	2	6.48	11.85	38.39	563
k127_11847	4	12.95	18.49	59.87	722
k127_252679	3	9.71	17.50	56.67	572
k127_70594	35	113.34	57.70	186.86	2024
k127_246823	4	12.95	26.38	85.42	506
k127_141063	8	25.91	28.64	92.75	932
k127_223340	4	12.95	23.96	77.60	557
k127_82323	9	29.14	58.66	189.94	512
k127_199840	14	45.34	45.05	145.88	1037
k127_23592	4	12.95	26.43	85.59	505
k127_240942	7	22.67	35.44	114.78	659
k127_29472	14	45.34	67.22	217.67	695
k127_282060	9	29.14	35.37	114.55	849
k127_99940	10	32.38	37.24	120.60	896
k127_229185	2	6.48	13.24	42.88	504
k127_158678	7	22.67	33.85	109.62	690
k127_170443	12	38.86	75.98	246.05	527
k127_111707	2	6.48	13.29	43.05	502
k127_217432	6	19.43	27.50	89.06	728
k127_135192	14	45.34	63.56	205.82	735
k127_23594	10	32.38	54.43	176.27	613
k127_47102	6	19.43	25.41	82.28	788
k127_211587	5	16.19	27.04	87.57	617
k127_41223	3	9.71	19.55	63.31	512
k127_223344	2	6.48	12.31	39.87	542
k127_76462	2	6.48	11.81	38.25	565
k127_235092	2	6.48	12.78	41.40	522
k127_258586	12	38.86	26.86	86.97	1491
k127_164599	5	16.19	32.78	106.15	509
k127_211589	5	16.19	19.70	63.79	847
k127_99944	11	35.62	42.78	138.53	858
k127_41225	8	25.91	29.46	95.41	906
k127_282066	5	16.19	29.17	94.46	572
k127_104	7	22.67	45.09	146.02	518
k127_240949	2	6.48	12.59	40.78	530
k127_11853	3	9.71	17.66	57.17	567
k127_199846	3	9.71	19.40	62.82	516
k127_146939	4	12.95	24.95	80.79	535
k127_123431	27	87.43	64.63	209.29	1394
k127_82329	7	22.67	24.54	79.45	952
k127_182200	28	90.67	46.48	150.53	2010
k127_235095	7	22.67	32.67	105.79	715
k127_105812	4	12.95	26.38	85.42	506
k127_23601	5	16.19	28.82	93.31	579
k127_258590	4	12.95	25.42	82.33	525
k127_99947	2	6.48	13.32	43.14	501
k127_176347	4	12.95	20.73	67.12	644
k127_88200	61	197.54	157.30	509.39	1294
k127_123433	4	12.95	26.07	84.42	512
k127_276186	15	48.57	61.95	200.60	808
k127_229196	7	22.67	40.41	130.86	578
k127_82332	4	12.95	20.76	67.22	643
k127_5981	4	12.95	25.42	82.33	525
k127_152830	4	12.95	21.56	69.83	619
k127_135197	13	42.10	59.02	191.12	735
k127_282068	23	74.48	54.86	177.65	1399
k127_276187	2	6.48	11.77	38.12	567
k127_76471	8	25.91	50.94	164.97	524
k127_70608	3	9.71	19.51	63.19	513
k127_199853	2	6.48	12.57	40.70	531
k127_117588	7	22.67	39.13	126.70	597
k127_287939	2	6.48	12.86	41.64	519
k127_182203	15	48.57	53.19	172.25	941
k127_252693	3	9.71	16.68	54.03	600
k127_123436	3	9.71	16.02	51.87	625
k127_117589	3	9.71	14.34	46.44	698
k127_129347	12	38.86	60.67	196.47	660
k127_176353	4	12.95	21.81	70.63	612
k127_229200	4	12.95	19.43	62.92	687
k127_170455	7	22.67	29.16	94.43	801
k127_58858	9	29.14	51.78	167.67	580
k127_82336	5	16.19	29.17	94.46	572
k127_35356	8	25.91	33.96	109.98	786
k127_47104	750	2428.72	670.95	2172.72	3730
k127_246840	8	25.91	49.43	160.08	540
k127_64740	2	6.48	13.03	42.21	512
k127_141075	4	12.95	24.22	78.44	551
k127_99953	4	12.95	22.51	72.89	593
k127_94092	4	12.95	23.96	77.60	557
k127_287941	15	48.57	37.95	122.88	1319
k127_235103	4	12.95	24.86	80.49	537
k127_152834	4	12.95	24.22	78.44	551
k127_88207	4	12.95	23.42	75.83	570
k127_193965	8	25.91	38.30	124.02	697
k127_276191	4	12.95	26.43	85.59	505
k127_111721	2	6.48	12.00	38.87	556
k127_117591	17	55.05	39.01	126.34	1454
k127_188101	3	9.71	19.18	62.10	522
k127_41241	8	25.91	47.33	153.27	564
k127_182208	8	25.91	46.59	150.86	573
k127_29492	13	42.10	41.31	133.78	1050
k127_158693	7	22.67	29.83	96.60	783
k127_170460	6	19.43	39.18	126.88	511
k127_129355	21	68.00	101.41	328.39	691
k127_188103	6	19.43	30.90	100.05	648
k127_205705	10	32.38	40.20	130.19	830
k127_52979	2	6.48	13.22	42.79	505
k127_176360	5	16.19	32.97	106.78	506
k127_29493	2	6.48	11.90	38.52	561
k127_135207	8	25.91	30.51	98.79	875
k127_211611	2	6.48	13.01	42.13	513
k127_229205	13	42.10	60.67	196.47	715
k127_217453	10	32.38	46.87	151.76	712
k127_235110	10	32.38	41.97	135.92	795
k127_141080	20	64.77	51.89	168.05	1286
k127_99960	8	25.91	37.49	121.41	712
k127_252701	3	9.71	17.91	57.99	559
k127_11870	6	19.43	38.35	124.20	522
k127_258604	12	38.86	52.62	170.39	761
k127_123445	6	19.43	24.96	80.84	802
k127_64748	28	90.67	58.43	189.22	1599
k127_58867	14	45.34	91.42	296.05	511
k127_264463	16	51.81	34.16	110.61	1563
k127_282080	6	19.43	25.18	81.55	795
k127_41245	2	6.48	12.86	41.64	519
k127_52982	26	84.20	78.51	254.25	1105
k127_76487	9	29.14	31.02	100.47	968
k127_276202	6	19.43	32.77	106.11	611
k127_205710	2	6.48	11.98	38.80	557
k127_141083	2	6.48	12.69	41.09	526
k127_188107	26	84.20	52.36	169.55	1657
k127_47113	2	6.48	12.59	40.78	530
k127_129361	7	22.67	28.11	91.02	831
k127_6002	7	22.67	33.23	107.60	703
k127_82349	2	6.48	12.43	40.24	537
k127_70630	4	12.95	24.36	78.87	548
k127_287953	5	16.19	32.21	104.30	518
k127_94103	6	19.43	22.91	74.18	874
k127_188108	9	29.14	41.65	134.88	721
k127_205711	5	16.19	28.52	92.36	585
k127_64752	10	32.38	43.91	142.18	760
k127_223368	10	32.38	27.95	90.50	1194
k127_217458	15	48.57	46.87	151.76	1068
k127_29501	6	19.43	39.96	129.41	501
k127_264469	2	6.48	12.71	41.16	525
k127_99967	5	16.19	31.66	102.52	527
k127_70631	2	6.48	13.35	43.22	500
k127_52987	7	22.67	29.49	95.50	792
k127_135215	14	45.34	54.64	176.93	855
k127_64753	13	42.10	63.23	204.77	686
k127_29502	4	12.95	22.58	73.13	591
k127_41251	2	6.48	12.93	41.88	516
k127_287954	19	61.53	71.32	230.94	889
k127_217460	4	12.95	24.67	79.89	541
k127_252707	10	32.38	37.79	122.37	883
k127_70633	3	9.71	18.10	58.62	553
k127_129366	4	12.95	25.33	82.02	527
k127_164630	2	6.48	13.11	42.46	509
k127_88222	3	9.71	19.44	62.95	515
k127_282087	2	6.48	11.79	38.18	566
k127_11880	5	16.19	30.28	98.05	551
k127_240976	3	9.71	19.94	64.58	502
k127_270325	3	9.71	15.38	49.80	651
k127_217461	8	25.91	53.28	172.55	501
k127_229210	28	90.67	44.43	143.87	2103
k127_170472	2	6.48	11.79	38.18	566
k127_76494	7	22.67	34.20	110.75	683
k127_105832	16	51.81	42.58	137.87	1254
k127_158703	10	32.38	56.56	183.15	590
k127_82356	3	9.71	15.76	51.05	635
k127_252710	2	6.48	13.09	42.38	510
k127_258613	2	6.48	12.27	39.73	544
k127_240977	4	12.95	20.69	67.01	645
k127_76495	3	9.71	18.20	58.94	550
k127_223375	4	12.95	24.86	80.49	537
k127_58877	12	38.86	57.04	184.71	702
k127_193981	9	29.14	32.93	106.63	912
