contig_id	count	cpm	tpm	fpkm	length
k127_1314	39	172.02	669.61	2953.43	1047
k127_6402	39	172.02	953.86	4207.14	735
k127_1501	4	17.64	99.59	439.27	722
k127_6067	11	48.52	172.25	759.73	1148
k127_7216	4	17.64	112.00	494.01	642
k127_3792	4	17.64	111.66	492.47	644
k127_566	12	52.93	239.16	1054.83	902
k127_1104	6	26.46	190.90	842.00	565
k127_5314	2	8.82	64.55	284.70	557
k127_3591	12	52.93	241.30	1064.27	894
k127_8537	7	30.87	151.61	668.70	830
k127_947	6	26.46	197.18	869.71	547
k127_180	13	57.34	274.94	1212.65	850
k127_1505	4	17.64	139.90	617.03	514
k127_1110	7	30.87	208.68	920.43	603
k127_1321	2	8.82	67.08	295.85	536
k127_8909	254	1120.30	3820.96	16852.92	1195
k127_4353	5	22.05	131.99	582.15	681
k127_7398	4	17.64	132.42	584.08	543
k127_2644	14	61.75	222.72	982.33	1130
k127_7399	2	8.82	69.54	306.72	517
k127_6263	2	8.82	69.41	306.13	518
k127_5505	8	35.29	278.71	1229.28	516
k127_7757	7	30.87	225.92	996.44	557
k127_7964	9	39.70	229.16	1010.76	706
k127_4359	4	17.64	113.42	500.24	634
k127_5506	2	8.82	71.48	315.26	503
k127_7966	34	149.96	1191.43	5254.98	513
k127_8916	4	17.64	121.88	537.55	590
k127_3420	8	35.29	182.74	805.98	787
k127_9306	12	52.93	207.62	915.75	1039
k127_5698	8	35.29	147.35	649.90	976
k127_5507	5	22.05	144.74	638.39	621
k127_7969	4	17.64	141.55	624.32	508
k127_7409	2	8.82	70.36	310.33	511
k127_3604	6	26.46	199.37	879.35	541
k127_7766	5	22.05	106.88	471.39	841
k127_7972	2	8.82	63.86	281.66	563
k127_6270	67	295.51	683.56	3014.94	1762
k127_4369	22	97.03	703.71	3103.81	562
k127_7772	8	35.29	181.35	799.88	793
k127_6460	7	30.87	160.10	706.13	786
